,pitch_type,fastball,start_speed,zone,code,type,b_score,p_score,ab_id,pitch_num,b_count,s_count,outs,on_1b,on_2b,on_3b,event,inning,left_batter,top,weather,start_time,year,day_game,b_0,b_1,b_2,b_3,s_0,s_1,s_2,o_0,o_1,o_2,s_over_b,b_over_s,on_2b3b,inning_sq_root,after_4_inning,after_5_inning,firstball,first2ball,abs_diff,diff,tie,ahead,behind,tempature,more_than_70,last_pitch_type,last_fastball,last_code,last_type,last_b,last_s,last_inplay,last_contact,last_pitch,last_run,last_in_play_out,last_pa,last_num,game_pitch,last_over_9,over_30_pitches,last_pa_homerun,last_pa_double_triple,last_pa_long,last_pa_so,last_pa_bb,last_pa_dp,last_pa_out
1115,CH,0,86.6,4.0,F,S,0,0,2015065893,3,1,1,1,0,0,0,Flyout,1,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,83,1,CH,0,B,B,1,0,0,0,B,0,0,Flyout,5,4,0,0,0,0,0,0,0,0,1
1116,CU,0,82.0,14.0,B,B,0,0,2015065893,4,1,2,1,0,0,0,Flyout,1,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,83,1,CH,0,F,S,0,1,0,1,S,0,0,Flyout,5,4,0,0,0,0,0,0,0,0,1
1117,FF,1,95.6,2.0,X,X,0,0,2015065893,5,2,2,1,0,0,0,Flyout,1,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,83,1,CU,0,B,B,1,0,0,0,B,0,0,Flyout,5,4,0,0,0,0,0,0,0,0,1
1118,FF,1,95.1,5.0,C,S,0,0,2015065894,1,0,0,2,0,0,0,Strikeout,1,0,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,1,0,0,1,0,0,83,1,FF,1,X,X,0,0,1,1,X,0,0,Flyout,5,9,0,0,0,0,0,0,0,0,1
1119,FF,1,94.9,5.0,F,S,0,0,2015065894,2,0,1,2,0,0,0,Strikeout,1,0,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1.0,0,0,0,1,0,0,1,0,0,83,1,FF,1,C,S,0,1,0,0,S,0,0,Flyout,5,9,0,0,0,0,0,0,0,0,1
1120,SL,0,86.3,14.0,S,S,0,0,2015065894,3,0,2,2,0,0,0,Strikeout,1,0,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Flyout,5,9,0,0,0,0,0,0,0,0,1
1121,FF,1,92.7,4.0,F,S,0,0,2015065898,1,0,0,0,0,0,0,Flyout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.4142135623730951,0,0,1,1,0,0,1,0,0,83,1,SL,0,S,S,0,1,0,0,S,0,0,Groundout,3,12,0,0,0,0,0,0,0,0,1
1122,FF,1,93.6,1.0,X,X,0,0,2015065898,2,0,1,0,0,0,0,Flyout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1.4142135623730951,0,0,0,1,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Groundout,3,12,0,0,0,0,0,0,0,0,1
1123,CU,0,79.4,6.0,C,S,0,0,2015065899,1,0,0,1,0,0,0,Double,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.4142135623730951,0,0,1,1,0,0,1,0,0,83,1,FF,1,X,X,0,0,1,1,X,0,0,Flyout,2,14,0,0,0,0,0,0,0,0,1
1124,FF,1,94.1,9.0,B,B,0,0,2015065899,2,0,1,1,0,0,0,Double,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.4142135623730951,0,0,0,1,0,0,1,0,0,83,1,CU,0,C,S,0,1,0,0,S,0,0,Flyout,2,14,0,0,0,0,0,0,0,0,1
1125,FF,1,94.5,13.0,F,S,0,0,2015065899,3,1,1,1,0,0,0,Double,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Flyout,2,14,0,0,0,0,0,0,0,0,1
1126,CH,0,85.1,13.0,B,B,0,0,2015065899,4,1,2,1,0,0,0,Double,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Flyout,2,14,0,0,0,0,0,0,0,0,1
1127,CU,0,80.3,13.0,D,X,0,0,2015065899,5,2,2,1,0,0,0,Double,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,CH,0,B,B,1,0,0,0,B,0,0,Flyout,2,14,0,0,0,0,0,0,0,0,1
1128,FF,1,95.1,1.0,S,S,0,0,2015065900,1,0,0,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.4142135623730951,0,0,1,1,0,0,1,0,0,83,1,CU,0,D,X,0,0,1,1,H,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1129,FF,1,96.2,11.0,S,S,0,0,2015065900,2,0,1,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1.4142135623730951,0,0,0,1,0,0,1,0,0,83,1,FF,1,S,S,0,1,0,0,S,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1130,FF,1,97.1,11.0,B,B,0,0,2015065900,3,0,2,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,S,S,0,1,0,0,S,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1131,FC,1,89.4,14.0,*B,B,0,0,2015065900,4,1,2,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1132,FF,1,96.4,12.0,F,S,0,0,2015065900,5,2,2,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FC,1,*B,B,1,0,0,0,B,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1133,FF,1,96.0,11.0,F,S,0,0,2015065900,6,2,2,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1134,CU,0,81.6,13.0,*B,B,0,0,2015065900,7,2,2,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1135,FF,1,95.7,11.0,S,S,0,0,2015065900,8,3,2,1,0,1,0,Strikeout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,CU,0,*B,B,1,0,0,0,B,0,0,Double,5,19,0,0,0,1,1,0,0,0,0
1136,CH,0,85.9,7.0,F,S,0,0,2015065901,1,0,0,2,0,1,0,Flyout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.4142135623730951,0,0,1,1,0,0,1,0,0,83,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,8,27,0,0,0,0,0,1,0,0,1
1137,FF,1,95.2,11.0,B,B,0,0,2015065901,2,0,1,2,0,1,0,Flyout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1.4142135623730951,0,0,0,1,0,0,1,0,0,83,1,CH,0,F,S,0,1,0,1,S,0,0,Strikeout,8,27,0,0,0,0,0,1,0,0,1
1138,FF,1,94.5,11.0,B,B,0,0,2015065901,3,1,1,2,0,1,0,Flyout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,8,27,0,0,0,0,0,1,0,0,1
1139,FF,1,95.4,11.0,F,S,0,0,2015065901,4,2,1,2,0,1,0,Flyout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,8,27,0,0,0,0,0,1,0,0,1
1140,CU,0,80.5,11.0,X,X,0,0,2015065901,5,2,2,2,0,1,0,Flyout,2,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1.4142135623730951,0,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,8,27,0,0,0,0,0,1,0,0,1
1141,FF,1,92.8,5.0,C,S,0,0,2015065905,1,0,0,0,0,0,0,Home Run,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.7320508075688772,0,0,1,1,0,0,1,0,0,83,1,CU,0,X,X,0,0,1,1,X,0,0,Flyout,5,32,0,1,0,0,0,0,0,0,1
1142,FF,1,93.7,13.0,C,S,0,0,2015065905,2,0,1,0,0,0,0,Home Run,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1.7320508075688772,0,0,0,1,0,0,1,0,0,83,1,FF,1,C,S,0,1,0,0,S,0,0,Flyout,5,32,0,1,0,0,0,0,0,0,1
1143,CU,0,80.8,14.0,B,B,0,0,2015065905,3,0,2,0,0,0,0,Home Run,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,83,1,FF,1,C,S,0,1,0,0,S,0,0,Flyout,5,32,0,1,0,0,0,0,0,0,1
1144,CH,0,85.4,13.0,B,B,0,0,2015065905,4,1,2,0,0,0,0,Home Run,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,83,1,CU,0,B,B,1,0,0,0,B,0,0,Flyout,5,32,0,1,0,0,0,0,0,0,1
1145,FF,1,95.2,6.0,F,S,0,0,2015065905,5,2,2,0,0,0,0,Home Run,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,83,1,CH,0,B,B,1,0,0,0,B,0,0,Flyout,5,32,0,1,0,0,0,0,0,0,1
1146,FF,1,95.1,6.0,E,X,0,0,2015065905,6,2,2,0,0,0,0,Home Run,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Flyout,5,32,0,1,0,0,0,0,0,0,1
1147,FF,1,94.5,5.0,X,X,1,0,2015065906,1,0,0,0,0,0,0,Flyout,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.7320508075688772,0,0,1,1,1,-1,0,0,1,83,1,FF,1,E,X,0,0,1,1,R,1,1,Home Run,6,38,0,1,1,0,1,0,0,0,0
1148,FF,1,93.1,11.0,B,B,1,0,2015065907,1,0,0,1,0,0,0,Walk,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.7320508075688772,0,0,1,1,1,-1,0,0,1,83,1,FF,1,X,X,0,0,1,1,X,0,0,Flyout,1,39,0,1,0,0,0,0,0,0,1
1149,FF,1,93.8,8.0,B,B,1,0,2015065907,2,1,0,1,0,0,0,Walk,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1.7320508075688772,0,0,0,1,1,-1,0,0,1,83,1,FF,1,B,B,1,0,0,0,B,0,0,Flyout,1,39,0,1,0,0,0,0,0,0,1
1150,FF,1,94.3,11.0,B,B,1,0,2015065907,3,2,0,1,0,0,0,Walk,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1.7320508075688772,0,0,0,0,1,-1,0,0,1,83,1,FF,1,B,B,1,0,0,0,B,0,0,Flyout,1,39,0,1,0,0,0,0,0,0,1
1151,FF,1,94.0,14.0,B,B,1,0,2015065907,4,3,0,1,0,0,0,Walk,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1.7320508075688772,0,0,0,0,1,-1,0,0,1,83,1,FF,1,B,B,1,0,0,0,B,0,0,Flyout,1,39,0,1,0,0,0,0,0,0,1
1152,FF,1,93.9,6.0,B,B,1,0,2015065908,1,0,0,1,1,0,0,Strikeout,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.7320508075688772,0,0,1,1,1,-1,0,0,1,83,1,FF,1,B,B,1,0,0,0,B,0,0,Walk,4,43,0,1,0,0,0,0,1,0,0
1153,CU,0,78.7,4.0,C,S,1,0,2015065908,2,1,0,1,1,0,0,Strikeout,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1.7320508075688772,0,0,0,1,1,-1,0,0,1,83,1,FF,1,B,B,1,0,0,0,B,0,0,Walk,4,43,0,1,0,0,0,0,1,0,0
1154,FF,1,92.9,7.0,C,S,1,0,2015065908,3,1,1,1,1,0,0,Strikeout,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.7320508075688772,0,0,0,0,1,-1,0,0,1,83,1,CU,0,C,S,0,1,0,0,S,0,0,Walk,4,43,0,1,0,0,0,0,1,0,0
1155,FF,1,94.8,1.0,S,S,1,0,2015065908,4,1,2,1,1,0,0,Strikeout,3,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1.7320508075688772,0,0,0,0,1,-1,0,0,1,83,1,FF,1,C,S,0,1,0,0,S,0,0,Walk,4,43,0,1,0,0,0,0,1,0,0
1156,SL,0,85.9,14.0,S,S,1,0,2015065909,1,0,0,2,1,0,0,Lineout,3,0,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.7320508075688772,0,0,1,1,1,-1,0,0,1,83,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,4,47,0,1,0,0,0,1,0,0,1
1157,FF,1,93.9,4.0,X,X,1,0,2015065909,2,0,1,2,1,0,0,Lineout,3,0,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1.7320508075688772,0,0,0,1,1,-1,0,0,1,83,1,SL,0,S,S,0,1,0,0,S,0,0,Strikeout,4,47,0,1,0,0,0,1,0,0,1
1158,FF,1,92.8,11.0,B,B,1,1,2015065914,1,0,0,0,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,0,1,1,0,0,1,0,0,83,1,FF,1,X,X,0,0,1,1,X,0,0,Groundout,2,49,0,1,0,0,0,0,0,0,1
1159,CU,0,81.2,9.0,C,S,1,1,2015065914,2,1,0,0,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2.0,1,0,0,1,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Groundout,2,49,0,1,0,0,0,0,0,0,1
1160,FC,1,90.7,14.0,B,B,1,1,2015065914,3,1,1,0,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,83,1,CU,0,C,S,0,1,0,0,S,0,0,Groundout,2,49,0,1,0,0,0,0,0,0,1
1161,FF,1,94.2,11.0,S,S,1,1,2015065914,4,2,1,0,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0,83,1,FC,1,B,B,1,0,0,0,B,0,0,Groundout,2,49,0,1,0,0,0,0,0,0,1
1162,CH,0,86.8,13.0,S,S,1,1,2015065914,5,2,2,0,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,83,1,FF,1,S,S,0,1,0,0,S,0,0,Groundout,2,49,0,1,0,0,0,0,0,0,1
1163,FF,1,94.5,2.0,S,S,1,1,2015065915,1,0,0,1,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.0,1,0,1,1,0,0,1,0,0,83,1,CH,0,S,S,0,1,0,0,S,0,0,Strikeout,5,54,0,1,0,0,0,1,0,0,1
1164,CU,0,80.1,14.0,B,B,1,1,2015065915,2,0,1,1,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2.0,1,0,0,1,0,0,1,0,0,83,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,5,54,0,1,0,0,0,1,0,0,1
1165,FF,1,95.2,2.0,F,S,1,1,2015065915,3,1,1,1,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,83,1,CU,0,B,B,1,0,0,0,B,0,0,Strikeout,5,54,0,1,0,0,0,1,0,0,1
1166,CH,0,86.1,13.0,W,S,1,1,2015065915,4,1,2,1,0,0,0,Strikeout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2.0,1,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,5,54,0,1,0,0,0,1,0,0,1
1167,CH,0,85.8,8.0,D,X,1,1,2015065916,1,0,0,2,0,0,0,Single,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1,0,1,1,0,0,1,0,0,83,1,CH,0,W,S,0,1,0,0,S,0,0,Strikeout,4,58,0,1,0,0,0,1,0,0,1
1168,FF,1,93.7,4.0,F,S,1,1,2015065917,1,0,0,2,1,0,0,Forceout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1,0,1,1,0,0,1,0,0,83,1,CH,0,D,X,0,0,1,1,H,0,0,Single,1,59,0,1,0,0,0,0,0,0,0
1169,FF,1,95.0,6.0,F,S,1,1,2015065917,2,0,1,2,1,0,0,Forceout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Single,1,59,0,1,0,0,0,0,0,0,0
1170,FF,1,96.2,7.0,X,X,1,1,2015065917,3,0,2,2,1,0,0,Forceout,4,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,0,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Single,1,59,0,1,0,0,0,0,0,0,0
1171,FF,1,93.3,11.0,B,B,1,1,2015065921,1,0,0,0,0,0,0,Flyout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.23606797749979,1,1,1,1,0,0,1,0,0,83,1,FF,1,X,X,0,0,1,1,X,0,0,Lineout,3,62,0,1,0,0,0,0,0,0,1
1172,CU,0,79.1,9.0,C,S,1,1,2015065921,2,1,0,0,0,0,0,Flyout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2.23606797749979,1,1,0,1,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Lineout,3,62,0,1,0,0,0,0,0,0,1
1173,FF,1,94.6,8.0,X,X,1,1,2015065921,3,1,1,0,0,0,0,Flyout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2.23606797749979,1,1,0,0,0,0,1,0,0,83,1,CU,0,C,S,0,1,0,0,S,0,0,Lineout,3,62,0,1,0,0,0,0,0,0,1
1174,FF,1,94.5,1.0,B,B,1,1,2015065922,1,0,0,1,0,0,0,Single,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.23606797749979,1,1,1,1,0,0,1,0,0,83,1,FF,1,X,X,0,0,1,1,X,0,0,Flyout,3,65,0,1,0,0,0,0,0,0,1
1175,CH,0,85.9,13.0,B,B,1,1,2015065922,2,1,0,1,0,0,0,Single,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2.23606797749979,1,1,0,1,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Flyout,3,65,0,1,0,0,0,0,0,0,1
1176,FF,1,94.0,5.0,F,S,1,1,2015065922,3,2,0,1,0,0,0,Single,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.23606797749979,1,1,0,0,0,0,1,0,0,83,1,CH,0,B,B,1,0,0,0,B,0,0,Flyout,3,65,0,1,0,0,0,0,0,0,1
1177,FF,1,95.1,11.0,D,X,1,1,2015065922,4,2,1,1,0,0,0,Single,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.23606797749979,1,1,0,0,0,0,1,0,0,83,1,FF,1,F,S,0,1,0,1,S,0,0,Flyout,3,65,0,1,0,0,0,0,0,0,1
1178,FF,1,94.0,11.0,B,B,1,1,2015065923,1,0,0,1,1,0,0,Strikeout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.23606797749979,1,1,1,1,0,0,1,0,0,83,1,FF,1,D,X,0,0,1,1,H,0,0,Single,4,69,0,1,0,0,0,0,0,0,0
1179,FF,1,93.1,1.0,C,S,1,1,2015065923,2,1,0,1,1,0,0,Strikeout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2.23606797749979,1,1,0,1,0,0,1,0,0,83,1,FF,1,B,B,1,0,0,0,B,0,0,Single,4,69,0,1,0,0,0,0,0,0,0
1180,CU,0,80.8,9.0,B,B,1,1,2015065923,3,1,1,1,1,0,0,Strikeout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.23606797749979,1,1,0,0,0,0,1,0,0,83,1,FF,1,C,S,0,1,0,0,S,0,0,Single,4,69,0,1,0,0,0,0,0,0,0
1181,FF,1,93.7,4.0,C,S,1,1,2015065923,4,2,1,1,1,0,0,Strikeout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.23606797749979,1,1,0,0,0,0,1,0,0,83,1,CU,0,B,B,1,0,0,0,B,0,0,Single,4,69,0,1,0,0,0,0,0,0,0
1182,CH,0,86.5,8.0,F,S,1,1,2015065923,5,2,2,1,1,0,0,Strikeout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.23606797749979,1,1,0,0,0,0,1,0,0,83,1,FF,1,C,S,0,1,0,0,S,0,0,Single,4,69,0,1,0,0,0,0,0,0,0
1183,CH,0,86.4,14.0,W,S,1,1,2015065923,6,2,2,1,1,0,0,Strikeout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.23606797749979,1,1,0,0,0,0,1,0,0,83,1,CH,0,F,S,0,1,0,1,S,0,0,Single,4,69,0,1,0,0,0,0,0,0,0
1184,CU,0,79.6,11.0,B,B,1,1,2015065924,1,0,0,2,1,0,0,Groundout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.23606797749979,1,1,1,1,0,0,1,0,0,83,1,CH,0,W,S,0,1,0,0,S,0,0,Strikeout,6,75,0,1,0,0,0,1,0,0,1
1185,CH,0,86.1,7.0,X,X,1,1,2015065924,2,1,0,2,1,0,0,Groundout,5,1,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2.23606797749979,1,1,0,1,0,0,1,0,0,83,1,CU,0,B,B,1,0,0,0,B,0,0,Strikeout,6,75,0,1,0,0,0,1,0,0,1
1186,FF,1,94.7,4.0,F,S,1,1,2015065929,1,0,0,0,0,0,0,Groundout,6,0,0,"83 degrees, partly cloudy",0 days 19:09:00,2015,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.449489742783178,1,1,1,1,0,0,1,0,0,83,1,CH,0,X,X,0,0,1,1,X,0,0,Groundout,2,77,0,1,0,0,0,0,0,0,1
